Country,liveType,City,tourCount,month,population
高雄市,民宿,鹽埕區,團體,2016-Dec,0
高雄市,民宿,新興區,國內旅客,2016-Jan,0
高雄市,民宿,新興區,國內旅客,2016-Feb,0
高雄市,民宿,新興區,國內旅客,2016-Mar,0
高雄市,民宿,新興區,國內旅客,2016-Apr,0
高雄市,民宿,新興區,國內旅客,2016-May,0
高雄市,民宿,新興區,國內旅客,2016-Jun,0
高雄市,民宿,新興區,國內旅客,2016-Jul,0
高雄市,民宿,新興區,國內旅客,2016-Aug,0
高雄市,民宿,新興區,國內旅客,2016-Sep,0
高雄市,民宿,新興區,國內旅客,2016-Oct,0
高雄市,民宿,新興區,國內旅客,2016-Nov,0
高雄市,民宿,新興區,國內旅客,2016-Dec,0
高雄市,民宿,新興區,陸客(含港澳),2016-Jan,0
高雄市,民宿,新興區,陸客(含港澳),2016-Feb,0
高雄市,民宿,新興區,陸客(含港澳),2016-Mar,0
高雄市,民宿,新興區,陸客(含港澳),2016-Apr,0
高雄市,民宿,新興區,陸客(含港澳),2016-May,0
高雄市,民宿,新興區,陸客(含港澳),2016-Jun,0
高雄市,民宿,新興區,陸客(含港澳),2016-Jul,0
高雄市,民宿,新興區,陸客(含港澳),2016-Aug,0
高雄市,民宿,新興區,陸客(含港澳),2016-Sep,0
高雄市,民宿,新興區,陸客(含港澳),2016-Oct,0
高雄市,民宿,新興區,陸客(含港澳),2016-Nov,0
高雄市,民宿,新興區,陸客(含港澳),2016-Dec,0
高雄市,民宿,新興區,外籍旅客,2016-Jan,0
高雄市,民宿,新興區,外籍旅客,2016-Feb,0
高雄市,民宿,新興區,外籍旅客,2016-Mar,0
高雄市,民宿,新興區,外籍旅客,2016-Apr,0
高雄市,民宿,新興區,外籍旅客,2016-May,0
高雄市,民宿,新興區,外籍旅客,2016-Jun,0
高雄市,民宿,新興區,外籍旅客,2016-Jul,0
高雄市,民宿,新興區,外籍旅客,2016-Aug,0
高雄市,民宿,新興區,外籍旅客,2016-Sep,0
高雄市,民宿,新興區,外籍旅客,2016-Oct,0
高雄市,民宿,新興區,外籍旅客,2016-Nov,0
高雄市,民宿,新興區,外籍旅客,2016-Dec,0
高雄市,民宿,新興區,個別,2016-Jan,0
高雄市,民宿,新興區,個別,2016-Feb,0
高雄市,民宿,新興區,個別,2016-Mar,0
高雄市,民宿,新興區,個別,2016-Apr,0
高雄市,民宿,新興區,個別,2016-May,0
高雄市,民宿,新興區,個別,2016-Jun,0
高雄市,民宿,新興區,個別,2016-Jul,0
高雄市,民宿,新興區,個別,2016-Aug,0
高雄市,民宿,新興區,個別,2016-Sep,0
高雄市,民宿,新興區,個別,2016-Oct,0
高雄市,民宿,新興區,個別,2016-Nov,0
高雄市,民宿,新興區,個別,2016-Dec,0
高雄市,民宿,新興區,團體,2016-Jan,0
高雄市,民宿,新興區,團體,2016-Feb,0
高雄市,民宿,新興區,團體,2016-Mar,0
高雄市,民宿,新興區,團體,2016-Apr,0
高雄市,民宿,新興區,團體,2016-May,0
高雄市,民宿,新興區,團體,2016-Jun,0
高雄市,民宿,新興區,團體,2016-Jul,0
高雄市,民宿,新興區,團體,2016-Aug,0
高雄市,民宿,新興區,團體,2016-Sep,0
高雄市,民宿,新興區,團體,2016-Oct,0
高雄市,民宿,新興區,團體,2016-Nov,0
高雄市,民宿,新興區,團體,2016-Dec,0
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jan,3704
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Feb,4366
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Mar,3426
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Apr,3258
南投縣,觀光飯店,魚池鄉,國內旅客,2016-May,3462
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jun,3565
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jul,3883
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Aug,3665
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Sep,3139
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Oct,3539
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Nov,3025
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Dec,0
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jan,211
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Feb,168
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Mar,183
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Apr,246
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-May,283
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jun,164
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jul,360
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Aug,340
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Sep,275
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Oct,386
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Nov,349
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Dec,0
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jan,700
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Feb,440
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Mar,853
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Apr,1036
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-May,1018
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jun,890
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jul,1061
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Aug,951
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Sep,1003
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Oct,1104
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Nov,1347
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Dec,0
南投縣,觀光飯店,魚池鄉,個別,2016-Jan,3914
南投縣,觀光飯店,魚池鄉,個別,2016-Feb,4805
南投縣,觀光飯店,魚池鄉,個別,2016-Mar,3603
南投縣,觀光飯店,魚池鄉,個別,2016-Apr,3795
南投縣,觀光飯店,魚池鄉,個別,2016-May,3965
南投縣,觀光飯店,魚池鄉,個別,2016-Jun,4013
南投縣,觀光飯店,魚池鄉,個別,2016-Jul,4433
南投縣,觀光飯店,魚池鄉,個別,2016-Aug,4012
南投縣,觀光飯店,魚池鄉,個別,2016-Sep,3745
南投縣,觀光飯店,魚池鄉,個別,2016-Oct,3978
南投縣,觀光飯店,魚池鄉,個別,2016-Nov,3107
南投縣,觀光飯店,魚池鄉,個別,2016-Dec,0
南投縣,觀光飯店,魚池鄉,團體,2016-Jan,701
南投縣,觀光飯店,魚池鄉,團體,2016-Feb,169
南投縣,觀光飯店,魚池鄉,團體,2016-Mar,859
南投縣,觀光飯店,魚池鄉,團體,2016-Apr,745
南投縣,觀光飯店,魚池鄉,團體,2016-May,798
南投縣,觀光飯店,魚池鄉,團體,2016-Jun,606
南投縣,觀光飯店,魚池鄉,團體,2016-Jul,871
南投縣,觀光飯店,魚池鄉,團體,2016-Aug,944
南投縣,觀光飯店,魚池鄉,團體,2016-Sep,672
南投縣,觀光飯店,魚池鄉,團體,2016-Oct,1051
南投縣,觀光飯店,魚池鄉,團體,2016-Nov,1614
南投縣,觀光飯店,魚池鄉,團體,2016-Dec,0
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jan,10506
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Feb,11286
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Mar,8471
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Apr,8926
南投縣,觀光飯店,魚池鄉,國內旅客,2016-May,8886
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jun,10518
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jul,12598
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Aug,11927
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Sep,10025
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Oct,10478
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Nov,10040
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Dec,0
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jan,924
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Feb,1001
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Mar,1516
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Apr,1151
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-May,1290
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jun,1087
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jul,1278
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Aug,1222
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Sep,1026
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Oct,1430
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Nov,1049
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Dec,0
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jan,925
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Feb,1041
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Mar,1284
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Apr,1336
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-May,1153
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jun,869
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jul,901
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Aug,1010
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Sep,765
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Oct,1294
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Nov,1653
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Dec,0
南投縣,觀光飯店,魚池鄉,個別,2016-Jan,6241
南投縣,觀光飯店,魚池鄉,個別,2016-Feb,9919
南投縣,觀光飯店,魚池鄉,個別,2016-Mar,4546
南投縣,觀光飯店,魚池鄉,個別,2016-Apr,5421
南投縣,觀光飯店,魚池鄉,個別,2016-May,4308
南投縣,觀光飯店,魚池鄉,個別,2016-Jun,6257
南投縣,觀光飯店,魚池鄉,個別,2016-Jul,8654
南投縣,觀光飯店,魚池鄉,個別,2016-Aug,7683
南投縣,觀光飯店,魚池鄉,個別,2016-Sep,5409
南投縣,觀光飯店,魚池鄉,個別,2016-Oct,5244
南投縣,觀光飯店,魚池鄉,個別,2016-Nov,5282
南投縣,觀光飯店,魚池鄉,個別,2016-Dec,0
南投縣,觀光飯店,魚池鄉,團體,2016-Jan,6114
南投縣,觀光飯店,魚池鄉,團體,2016-Feb,3409
南投縣,觀光飯店,魚池鄉,團體,2016-Mar,6725
南投縣,觀光飯店,魚池鄉,團體,2016-Apr,5992
南投縣,觀光飯店,魚池鄉,團體,2016-May,7021
南投縣,觀光飯店,魚池鄉,團體,2016-Jun,6217
南投縣,觀光飯店,魚池鄉,團體,2016-Jul,6123
南投縣,觀光飯店,魚池鄉,團體,2016-Aug,6476
南投縣,觀光飯店,魚池鄉,團體,2016-Sep,6407
南投縣,觀光飯店,魚池鄉,團體,2016-Oct,7958
南投縣,觀光飯店,魚池鄉,團體,2016-Nov,7460
南投縣,觀光飯店,魚池鄉,團體,2016-Dec,0
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jan,2387
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Feb,2973
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Mar,1392
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Apr,1892
南投縣,觀光飯店,魚池鄉,國內旅客,2016-May,1570
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jun,1915
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Jul,2909
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Aug,3020
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Sep,2003
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Oct,2937
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Nov,2586
南投縣,觀光飯店,魚池鄉,國內旅客,2016-Dec,0
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jan,91
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Feb,370
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Mar,105
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Apr,173
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-May,106
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jun,60
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Jul,83
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Aug,109
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Sep,45
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Oct,152
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Nov,0
南投縣,觀光飯店,魚池鄉,陸客(含港澳),2016-Dec,0
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jan,42
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Feb,41
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Mar,38
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Apr,147
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-May,67
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jun,78
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Jul,79
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Aug,40
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Sep,20
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Oct,64
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Nov,34
南投縣,觀光飯店,魚池鄉,外籍旅客,2016-Dec,0
南投縣,觀光飯店,魚池鄉,個別,2016-Jan,1450
南投縣,觀光飯店,魚池鄉,個別,2016-Feb,2368
南投縣,觀光飯店,魚池鄉,個別,2016-Mar,998
南投縣,觀光飯店,魚池鄉,個別,2016-Apr,1438
南投縣,觀光飯店,魚池鄉,個別,2016-May,190
南投縣,觀光飯店,魚池鄉,個別,2016-Jun,1057
南投縣,觀光飯店,魚池鄉,個別,2016-Jul,2394
南投縣,觀光飯店,魚池鄉,個別,2016-Aug,2503
南投縣,觀光飯店,魚池鄉,個別,2016-Sep,1590
南投縣,觀光飯店,魚池鄉,個別,2016-Oct,1975
南投縣,觀光飯店,魚池鄉,個別,2016-Nov,1857
南投縣,觀光飯店,魚池鄉,個別,2016-Dec,0
南投縣,觀光飯店,魚池鄉,團體,2016-Jan,1070
南投縣,觀光飯店,魚池鄉,團體,2016-Feb,1016
南投縣,觀光飯店,魚池鄉,團體,2016-Mar,537
南投縣,觀光飯店,魚池鄉,團體,2016-Apr,774
南投縣,觀光飯店,魚池鄉,團體,2016-May,1553
南投縣,觀光飯店,魚池鄉,團體,2016-Jun,996
南投縣,觀光飯店,魚池鄉,團體,2016-Jul,677
南投縣,觀光飯店,魚池鄉,團體,2016-Aug,666
南投縣,觀光飯店,魚池鄉,團體,2016-Sep,478
南投縣,觀光飯店,魚池鄉,團體,2016-Oct,1178
南投縣,觀光飯店,魚池鄉,團體,2016-Nov,763
南投縣,觀光飯店,魚池鄉,團體,2016-Dec,0
南投縣,旅館,魚池鄉,國內旅客,2016-Jan,19649
南投縣,旅館,魚池鄉,國內旅客,2016-Feb,23806
南投縣,旅館,魚池鄉,國內旅客,2016-Mar,15917
南投縣,旅館,魚池鄉,國內旅客,2016-Apr,20418
南投縣,旅館,魚池鄉,國內旅客,2016-May,17538
南投縣,旅館,魚池鄉,國內旅客,2016-Jun,20578
南投縣,旅館,魚池鄉,國內旅客,2016-Jul,9976
南投縣,旅館,魚池鄉,國內旅客,2016-Aug,8589
南投縣,旅館,魚池鄉,國內旅客,2016-Sep,6458
南投縣,旅館,魚池鄉,國內旅客,2016-Oct,9762
南投縣,旅館,魚池鄉,國內旅客,2016-Nov,9720
南投縣,旅館,魚池鄉,國內旅客,2016-Dec,0
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Jan,9819
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Feb,10388
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Mar,10037
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Apr,10283
南投縣,旅館,魚池鄉,陸客(含港澳),2016-May,9600
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Jun,7164
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Jul,4328
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Aug,3139
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Sep,1674
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Oct,2217
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Nov,1904
南投縣,旅館,魚池鄉,陸客(含港澳),2016-Dec,0
南投縣,旅館,魚池鄉,外籍旅客,2016-Jan,1134
南投縣,旅館,魚池鄉,外籍旅客,2016-Feb,976
南投縣,旅館,魚池鄉,外籍旅客,2016-Mar,2139
南投縣,旅館,魚池鄉,外籍旅客,2016-Apr,1711
南投縣,旅館,魚池鄉,外籍旅客,2016-May,1449
南投縣,旅館,魚池鄉,外籍旅客,2016-Jun,1672
南投縣,旅館,魚池鄉,外籍旅客,2016-Jul,1407
南投縣,旅館,魚池鄉,外籍旅客,2016-Aug,777
南投縣,旅館,魚池鄉,外籍旅客,2016-Sep,717
南投縣,旅館,魚池鄉,外籍旅客,2016-Oct,1320
南投縣,旅館,魚池鄉,外籍旅客,2016-Nov,1678
南投縣,旅館,魚池鄉,外籍旅客,2016-Dec,0
南投縣,旅館,魚池鄉,個別,2016-Jan,16545
南投縣,旅館,魚池鄉,個別,2016-Feb,21896
南投縣,旅館,魚池鄉,個別,2016-Mar,11175
南投縣,旅館,魚池鄉,個別,2016-Apr,14775
南投縣,旅館,魚池鄉,個別,2016-May,12143
南投縣,旅館,魚池鄉,個別,2016-Jun,14281
南投縣,旅館,魚池鄉,個別,2016-Jul,9024
南投縣,旅館,魚池鄉,個別,2016-Aug,7742
南投縣,旅館,魚池鄉,個別,2016-Sep,4815
南投縣,旅館,魚池鄉,個別,2016-Oct,6875
南投縣,旅館,魚池鄉,個別,2016-Nov,6410
南投縣,旅館,魚池鄉,個別,2016-Dec,0
南投縣,旅館,魚池鄉,團體,2016-Jan,14057
南投縣,旅館,魚池鄉,團體,2016-Feb,13274
南投縣,旅館,魚池鄉,團體,2016-Mar,16918
南投縣,旅館,魚池鄉,團體,2016-Apr,17637
南投縣,旅館,魚池鄉,團體,2016-May,16444
南投縣,旅館,魚池鄉,團體,2016-Jun,15133
南投縣,旅館,魚池鄉,團體,2016-Jul,6687
南投縣,旅館,魚池鄉,團體,2016-Aug,4763
南投縣,旅館,魚池鄉,團體,2016-Sep,4034
南投縣,旅館,魚池鄉,團體,2016-Oct,6424
南投縣,旅館,魚池鄉,團體,2016-Nov,6892
南投縣,旅館,魚池鄉,團體,2016-Dec,0
南投縣,民宿,魚池鄉,國內旅客,2016-Jan,5976
南投縣,民宿,魚池鄉,國內旅客,2016-Feb,7764
南投縣,民宿,魚池鄉,國內旅客,2016-Mar,4732
南投縣,民宿,魚池鄉,國內旅客,2016-Apr,5178
南投縣,民宿,魚池鄉,國內旅客,2016-May,4308
南投縣,民宿,魚池鄉,國內旅客,2016-Jun,7569
南投縣,民宿,魚池鄉,國內旅客,2016-Jul,3315
南投縣,民宿,魚池鄉,國內旅客,2016-Aug,3322
南投縣,民宿,魚池鄉,國內旅客,2016-Sep,2489
南投縣,民宿,魚池鄉,國內旅客,2016-Oct,2979
南投縣,民宿,魚池鄉,國內旅客,2016-Nov,2650
南投縣,民宿,魚池鄉,國內旅客,2016-Dec,0
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Jan,602
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Feb,810
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Mar,713
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Apr,619
南投縣,民宿,魚池鄉,陸客(含港澳),2016-May,605
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Jun,568
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Jul,375
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Aug,295
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Sep,214
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Oct,239
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Nov,235
南投縣,民宿,魚池鄉,陸客(含港澳),2016-Dec,0
南投縣,民宿,魚池鄉,外籍旅客,2016-Jan,453
南投縣,民宿,魚池鄉,外籍旅客,2016-Feb,591
南投縣,民宿,魚池鄉,外籍旅客,2016-Mar,571
南投縣,民宿,魚池鄉,外籍旅客,2016-Apr,498
南投縣,民宿,魚池鄉,外籍旅客,2016-May,607
南投縣,民宿,魚池鄉,外籍旅客,2016-Jun,467
南投縣,民宿,魚池鄉,外籍旅客,2016-Jul,236
南投縣,民宿,魚池鄉,外籍旅客,2016-Aug,260
南投縣,民宿,魚池鄉,外籍旅客,2016-Sep,229
南投縣,民宿,魚池鄉,外籍旅客,2016-Oct,225
南投縣,民宿,魚池鄉,外籍旅客,2016-Nov,274
南投縣,民宿,魚池鄉,外籍旅客,2016-Dec,0
南投縣,民宿,魚池鄉,個別,2016-Jan,6846
南投縣,民宿,魚池鄉,個別,2016-Feb,8805
南投縣,民宿,魚池鄉,個別,2016-Mar,5814
南投縣,民宿,魚池鄉,個別,2016-Apr,6078
南投縣,民宿,魚池鄉,個別,2016-May,5345
南投縣,民宿,魚池鄉,個別,2016-Jun,8320
南投縣,民宿,魚池鄉,個別,2016-Jul,3613
南投縣,民宿,魚池鄉,個別,2016-Aug,3626
南投縣,民宿,魚池鄉,個別,2016-Sep,2778
南投縣,民宿,魚池鄉,個別,2016-Oct,3121
南投縣,民宿,魚池鄉,個別,2016-Nov,2993
南投縣,民宿,魚池鄉,個別,2016-Dec,0
南投縣,民宿,魚池鄉,團體,2016-Jan,185
南投縣,民宿,魚池鄉,團體,2016-Feb,360
南投縣,民宿,魚池鄉,團體,2016-Mar,202
南投縣,民宿,魚池鄉,團體,2016-Apr,217
南投縣,民宿,魚池鄉,團體,2016-May,175
南投縣,民宿,魚池鄉,團體,2016-Jun,284
南投縣,民宿,魚池鄉,團體,2016-Jul,313
南投縣,民宿,魚池鄉,團體,2016-Aug,251
南投縣,民宿,魚池鄉,團體,2016-Sep,154
南投縣,民宿,魚池鄉,團體,2016-Oct,322
南投縣,民宿,魚池鄉,團體,2016-Nov,166
南投縣,民宿,魚池鄉,團體,2016-Dec,0
